,Query,Target,Stance,data_type
480,[CLS] @mustangallie_ and i was agreeing with ur tweet #semst [SEP] feminist movement [SEP],feminist movement,2,testA
481,"[CLS] the define of feminism clearly states that it is for women and yet feminist still deny it-""it's for everyone""!! #semst [SEP] feminist movement [SEP]",feminist movement,0,testA
482,[CLS] @nuuyawkerr i have a solution kill all of us... #semst [SEP] feminist movement [SEP],feminist movement,2,testA
483,[CLS] rt : bethersfanpg: bethanymota if i put alot random hashtags maybe you'll notice me?  #motavatormonday #food #confidence #motafam... #semst [SEP] feminist movement [SEP],feminist movement,2,testA
484,[CLS] feminist who took photos of men's  crotches should be charged.  #manspreading #semst [SEP] feminist movement [SEP],feminist movement,0,testA
485,[CLS] evidence that modern feminism is stupid and pointless - #manspreading . #semst [SEP] feminist movement [SEP],feminist movement,0,testA
486,[CLS] i aim to stop continuing to allow men in my life to lead when they are capable of only following. #manifesta #iamfuriosa #semst [SEP] feminist movement [SEP],feminist movement,1,testA
487,[CLS] last rt demonstrates relevance of preceding rts #semst [SEP] feminist movement [SEP],feminist movement,2,testA
488,[CLS] feminists: stop with the rape jokes! how do you think the women feel?!  me: depends on how big it is  #meninist #semst [SEP] feminist movement [SEP],feminist movement,0,testA
489,[CLS] just watched the frickin' awesome interview with @caitlinmoran and @lenadunham ! what a breath of fresh air those two ladies are!! #semst [SEP] feminist movement [SEP],feminist movement,2,testA
490,"[CLS] should start a ""menism"" movement. the amount of times people say ""you've got tidy handwriting for a guy"" is ridiculous #semst [SEP] feminist movement [SEP]",feminist movement,0,testA
491,"[CLS] you are not a feminist if you are a racist. if you don't stand for all girls of every color, shape, size then u ain't a feminist #semst [SEP] feminist movement [SEP]",feminist movement,1,testA
492,[CLS] some feminists are doing a huge disservice to rape victims by lying about numbers and supporting false accusations. #semst [SEP] feminist movement [SEP],feminist movement,0,testA
493,[CLS] why would they have girl dragons in dragonvale? #semst [SEP] feminist movement [SEP],feminist movement,2,testA
494,"[CLS] @whiteshamer because resident evil, tomb raider, portal, mass effect, parasite eve and countless other games never happened! #semst [SEP] feminist movement [SEP]",feminist movement,2,testA
495,"[CLS] nice job referring to a human being as an ""it"" #dolphziggler. #womenswrestling #rawchicago #semst [SEP] feminist movement [SEP]",feminist movement,1,testA
496,[CLS] @kattimpf @shannonbream great review. thanks for your report! excellent rebuttal of #semst [SEP] feminist movement [SEP],feminist movement,2,testA
497,"[CLS] marriage for a man is murderage, that's right murder'rage! women have ruined the trust of men, and destabilized their own future. #semst [SEP] feminist movement [SEP]",feminist movement,0,testA
498,[CLS] it's incredibly easy to identify shitty females with a poor view on the world and what's important thanks to #semst [SEP] feminist movement [SEP],feminist movement,0,testA
499,[CLS] you think its hard to give birth? bitch have u ever tried to shave a pair of balls? #semst [SEP] feminist movement [SEP],feminist movement,0,testA
500,[CLS] i like girls. they just need to know there place. #semst [SEP] feminist movement [SEP],feminist movement,0,testA
501,[CLS] yo @kaitlynbristowe you get yours girl.     #thebachelorette #semst [SEP] feminist movement [SEP],feminist movement,2,testA
502,"[CLS] men and women should have equal rights, we are all human... #semst [SEP] feminist movement [SEP]",feminist movement,1,testA
503,"[CLS] i need feminism because ""what were you wearing"" shouldn't be a question when i tell my stepmom i was cat called. #semst [SEP] feminist movement [SEP]",feminist movement,1,testA
504,[CLS] @deb_hitchens @judgebambi . there's no capacity for discourse when you assume ppl are your enemy. hate. misery. paranoia. a waste. #semst [SEP] feminist movement [SEP],feminist movement,2,testA
505,[CLS] your mother did not carry you for 9 months so you could yell 'suck my dick' at me from your car #semst [SEP] feminist movement [SEP],feminist movement,1,testA
506,"[CLS] it's a problem when explaining feminism, even in a calm & complex level, cannot be understood. #feminist #respect #equalityforall #semst [SEP] feminist movement [SEP]",feminist movement,1,testA
507,[CLS] i fell asleep only to have my brother wake me up after hearing noises. i had to be the one to go upstairs and see what it was #semst [SEP] feminist movement [SEP],feminist movement,2,testA
508,"[CLS] remember men, if a woman hits you, you have no right to defend yourself #deandrejohnson #semst [SEP] feminist movement [SEP]",feminist movement,0,testA
509,[CLS] does it involve women? it's sexist. does it not involve women? it's sexist. no winning. #semst [SEP] feminist movement [SEP],feminist movement,0,testA
510,[CLS] @crystxlcxstlesz did you break through the glass ceiling? #semst [SEP] feminist movement [SEP],feminist movement,2,testA
511,[CLS] feminism?? equal rights??? treating people like humans??nono nooooiscruelty #semst [SEP] feminist movement [SEP],feminist movement,0,testA
512,[CLS] ladies is pimps too. go on brush your shoulders off. #semst [SEP] feminist movement [SEP],feminist movement,1,testA
513,[CLS] i'm the bad cop to @patjouk's good cop. (... though am i/is she really? muahaha. ;p) #tech #techdiversity #semst [SEP] feminist movement [SEP],feminist movement,2,testA
514,[CLS] women want to be treated as equals until they get hit after hitting a man first. bull shit! motha fuck #semst [SEP] feminist movement [SEP],feminist movement,0,testA
515,[CLS] @trutherbotred there's a woman in a picture and she's being groped lets yell #womensrights #feminist #semst [SEP] feminist movement [SEP],feminist movement,1,testA
516,"[CLS] if feminism was not a religion, feminists would not fervently reject all evidence they emotionally find blasphemous. #semst [SEP] feminist movement [SEP]",feminist movement,0,testA
517,"[CLS] i thought this video on #equality was interesting, contradictions and demonization about men in the agenda of passive and activist #semst [SEP] feminist movement [SEP]",feminist movement,0,testA
518,[CLS] evidence of the fossil record to creationists is the evidence against the wage gap to feminists.   #gamergate #semst [SEP] feminist movement [SEP],feminist movement,0,testA
519,[CLS] #howtospotafeminist?  they are so sexually unattractive that even in a world of rapists they would always be safe. #semst [SEP] feminist movement [SEP],feminist movement,0,testA
520,[CLS] also tatum's feigns giving oral in a hands free headstand. see this film. #semst [SEP] feminist movement [SEP],feminist movement,2,testA
521,"[CLS] everyone quick, feminists are a minority now! lol #semst [SEP] feminist movement [SEP]",feminist movement,0,testA
522,[CLS] and girls just wanna have fun...damental rights #semst [SEP] feminist movement [SEP],feminist movement,1,testA
523,"[CLS] seriously considering writing an article on the ban of school skirts at a secondary school, any thoughts would be appreciated :) #semst [SEP] feminist movement [SEP]",feminist movement,2,testA
524,[CLS] why isn't this #women also being #charged for attacking #deandrejohnson first.#doublestandards #sport #nfl #abuse #corruptsystem #semst [SEP] feminist movement [SEP],feminist movement,0,testA
525,[CLS] i'll eat mac and cheese out of your front hole but only if you ask first #semst [SEP] feminist movement [SEP],feminist movement,2,testA
526,[CLS] when women spend too much time out of the kitchen they get over opinionated and think they know everything #feminist #semst [SEP] feminist movement [SEP],feminist movement,0,testA
527,"[CLS] eewww! drawing attention to women's health issues like breast, ovarian, and uterine cancer?!!? #feminismiscruelty #semst [SEP] feminist movement [SEP]",feminist movement,0,testA
528,[CLS] helping getting laws for both patents to get paid maternity leave???!! when will this madness stop?!?!?? #feminismiscruelty #semst [SEP] feminist movement [SEP],feminist movement,0,testA
529,[CLS] @nero the 'author' is @onepoundstories she's making money out of it #semst [SEP] feminist movement [SEP],feminist movement,2,testA
530,"[CLS] @moo_mena unlearn that believing in gender equality is life saving, yes it's fab-but why not actively fight for change? #semst [SEP] feminist movement [SEP]",feminist movement,1,testA
531,[CLS] @walkaflockkaa @kasscheeks @weneedfeminlsm they all acting like they lived through medieval times and shit #semst [SEP] feminist movement [SEP],feminist movement,0,testA
532,"[CLS] @normanikordei hi, can u pls rt this people need to know about this!!!!! #feminist #semst [SEP] feminist movement [SEP]",feminist movement,1,testA
533,"[CLS] @allybrooke hi, can u pls rt this people need to know about this!!!!! #feminist #semst [SEP] feminist movement [SEP]",feminist movement,1,testA
534,[CLS] so if a women earns money then it's hers to keep??  #feminismiscruelty #semst [SEP] feminist movement [SEP],feminist movement,0,testA
535,"[CLS] growing up, getting told ""no let your brother do that it's too heavy"" is why we need feminism #semst [SEP] feminist movement [SEP]",feminist movement,1,testA
536,[CLS] being a woman & being a feminist just means your not on your own side. #semst [SEP] feminist movement [SEP],feminist movement,0,testA
